,Unnamed: 0,500 count,500 %,100 count,100 %,50 count,50 %,25 count,25 %,10 count,10 %,disease
0,0,8.0,0.13333333333333333,2.0,0.03333333333333333,1.0,0.016666666666666666,2.0,0.03333333333333333,4.0,0.06666666666666668,Acute Megakaryocytic Leukemias
0,0,4.0,0.10256410256410256,2.0,0.05128205128205128,0.0,0.0,1.0,0.02564102564102564,2.0,0.05128205128205128,Testicular Germ Cell Tumor
0,0,4.0,0.06896551724137931,2.0,0.03448275862068965,5.0,0.08620689655172414,2.0,0.03448275862068965,8.0,0.13793103448275862,Motor Neuron Disease
0,0,15.0,0.15,4.0,0.04,4.0,0.04,2.0,0.02,3.0,0.03,Squamous cell carcinoma of lung
0,0,3.0,0.029126213592233014,3.0,0.029126213592233014,4.0,0.03883495145631068,2.0,0.019417475728155338,4.0,0.03883495145631068,Addictive Behavior
0,0,23.0,0.27058823529411763,7.0,0.08235294117647059,4.0,0.047058823529411764,1.0,0.011764705882352941,5.0,0.05882352941176471,Dermatitis
0,0,15.0,0.18987341772151897,7.0,0.08860759493670886,3.0,0.0379746835443038,4.0,0.05063291139240506,1.0,0.012658227848101266,Metastatic malignant neoplasm to brain
0,0,16.0,0.12030075187969926,5.0,0.03759398496240601,5.0,0.03759398496240601,4.0,0.030075187969924814,7.0,0.05263157894736842,Primary biliary cirrhosis
0,0,2.0,0.05555555555555555,0.0,0.0,5.0,0.1388888888888889,1.0,0.027777777777777776,0.0,0.0,MYOTONIC DYSTROPHY 1
0,0,5.0,0.0925925925925926,1.0,0.018518518518518517,5.0,0.0925925925925926,2.0,0.037037037037037035,1.0,0.018518518518518517,Paresis
0,0,8.0,0.06451612903225806,3.0,0.024193548387096774,3.0,0.024193548387096774,2.0,0.016129032258064516,2.0,0.016129032258064516,Global developmental delay
0,0,5.0,0.045871559633027525,1.0,0.009174311926605505,8.0,0.07339449541284404,3.0,0.027522935779816515,6.0,0.05504587155963303,Cognition Disorders
0,0,25.0,0.22522522522522526,6.0,0.054054054054054064,2.0,0.018018018018018014,0.0,0.0,1.0,0.009009009009009007,Ankylosing spondylitis
0,0,8.0,0.08791208791208792,8.0,0.08791208791208792,9.0,0.0989010989010989,4.0,0.04395604395604396,6.0,0.06593406593406594,Hyperlipidemia
0,0,20.0,0.1360544217687075,7.0,0.047619047619047616,7.0,0.047619047619047616,3.0,0.020408163265306117,3.0,0.020408163265306117,Stomach Neoplasms
0,0,12.0,0.14634146341463414,0.0,0.0,1.0,0.012195121951219513,0.0,0.0,2.0,0.024390243902439025,Irritable Bowel Syndrome
0,0,19.0,0.296875,7.0,0.109375,0.0,0.0,2.0,0.03125,3.0,0.046875,Pseudohyperkalemia Cardiff
0,0,6.0,0.1016949152542373,1.0,0.01694915254237288,0.0,0.0,1.0,0.01694915254237288,2.0,0.03389830508474576,CNS disorder
0,0,10.0,0.15384615384615385,1.0,0.015384615384615384,4.0,0.061538461538461535,3.0,0.04615384615384616,4.0,0.061538461538461535,Mitochondrial Diseases
0,0,18.0,0.21176470588235294,1.0,0.011764705882352941,2.0,0.023529411764705882,3.0,0.035294117647058816,2.0,0.023529411764705882,Dengue Fever
0,0,10.0,0.10526315789473684,9.0,0.09473684210526316,4.0,0.042105263157894736,3.0,0.03157894736842105,7.0,0.07368421052631577,Lymphoid leukemia
0,0,13.0,0.2826086956521739,3.0,0.06521739130434782,1.0,0.021739130434782608,0.0,0.0,0.0,0.0,Dermatomyositis
0,0,28.0,0.24778761061946905,6.0,0.05309734513274336,6.0,0.05309734513274336,5.0,0.04424778761061947,4.0,0.035398230088495575,Gastrointestinal Carcinoid Tumor
0,0,14.0,0.10071942446043164,3.0,0.02158273381294964,2.0,0.014388489208633094,3.0,0.02158273381294964,3.0,0.02158273381294964,polyps
0,0,5.0,0.04132231404958678,0.0,0.0,2.0,0.016528925619834708,5.0,0.04132231404958678,7.0,0.05785123966942149,Cerebellar Ataxia
0,0,7.0,0.05426356589147287,7.0,0.05426356589147287,9.0,0.06976744186046513,6.0,0.04651162790697674,7.0,0.05426356589147287,Hyperinsulinism
0,0,12.0,0.2553191489361702,1.0,0.02127659574468085,3.0,0.06382978723404255,1.0,0.02127659574468085,2.0,0.0425531914893617,Intraepithelial Neoplasia
0,0,7.0,0.10606060606060606,4.0,0.060606060606060615,0.0,0.0,2.0,0.030303030303030307,3.0,0.045454545454545456,Hypoglycemia
0,0,2.0,0.04166666666666666,3.0,0.0625,1.0,0.02083333333333333,2.0,0.04166666666666666,6.0,0.125,Frontotemporal Lobar Degeneration
0,0,17.0,0.19318181818181815,7.0,0.07954545454545454,2.0,0.022727272727272728,4.0,0.045454545454545456,4.0,0.045454545454545456,Mammary Tumorigenesis
0,0,12.0,0.17647058823529413,2.0,0.029411764705882356,1.0,0.014705882352941175,2.0,0.029411764705882356,1.0,0.014705882352941175,"Thrombocythemia, Essential"
0,0,5.0,0.05952380952380953,2.0,0.023809523809523808,6.0,0.07142857142857142,6.0,0.07142857142857142,2.0,0.023809523809523808,Renal Insufficiency
0,0,12.0,0.2857142857142857,1.0,0.023809523809523808,2.0,0.047619047619047616,3.0,0.07142857142857142,2.0,0.047619047619047616,"Rhabdomyosarcoma, Embryonal"
0,0,10.0,0.13157894736842105,4.0,0.05263157894736842,4.0,0.05263157894736842,2.0,0.02631578947368421,4.0,0.05263157894736842,Turner Syndrome
0,0,19.0,0.18811881188118806,2.0,0.0198019801980198,0.0,0.0,5.0,0.049504950495049514,3.0,0.0297029702970297,Germ cell tumor
0,0,13.0,0.10400000000000001,4.0,0.032,5.0,0.04,3.0,0.024,4.0,0.032,Neuroendocrine Tumors
0,0,10.0,0.2222222222222222,1.0,0.022222222222222227,1.0,0.022222222222222227,1.0,0.022222222222222227,0.0,0.0,"Liver Failure, Acute"
0,0,0.0,0.0,10.0,0.13157894736842105,4.0,0.05263157894736842,4.0,0.05263157894736842,4.0,0.05263157894736842,Mild cognitive disorder
0,0,16.0,0.15841584158415842,6.0,0.0594059405940594,3.0,0.0297029702970297,2.0,0.0198019801980198,4.0,0.0396039603960396,Dissecting aneurysm of the thoracic aorta
0,0,4.0,0.07407407407407407,3.0,0.05555555555555555,2.0,0.037037037037037035,0.0,0.0,1.0,0.018518518518518517,"Adenocarcinoma, Clear Cell"
0,0,6.0,0.05882352941176471,4.0,0.0392156862745098,3.0,0.029411764705882356,1.0,0.00980392156862745,4.0,0.0392156862745098,Myxoid cyst
0,0,6.0,0.07407407407407407,2.0,0.02469135802469136,1.0,0.012345679012345678,2.0,0.02469135802469136,3.0,0.037037037037037035,Sporadic Breast Carcinoma
0,0,16.0,0.12213740458015268,3.0,0.022900763358778626,5.0,0.03816793893129771,5.0,0.03816793893129771,6.0,0.04580152671755725,Malignant Pleural Mesothelioma
0,0,22.0,0.1946902654867257,0.0,0.0,2.0,0.017699115044247787,2.0,0.017699115044247787,3.0,0.02654867256637168,Hepatoblastoma
0,0,19.0,0.2638888888888889,1.0,0.013888888888888888,2.0,0.027777777777777776,0.0,0.0,1.0,0.013888888888888888,"Hamartoma Syndrome, Multiple"
0,0,5.0,0.049504950495049514,5.0,0.049504950495049514,3.0,0.0297029702970297,3.0,0.0297029702970297,3.0,0.0297029702970297,Synovial Cyst
0,0,10.0,0.18867924528301888,1.0,0.018867924528301886,2.0,0.03773584905660377,0.0,0.0,1.0,0.018867924528301886,"Neuroectodermal Tumor, Primitive"
0,0,14.0,0.15217391304347827,4.0,0.043478260869565216,4.0,0.043478260869565216,2.0,0.021739130434782608,5.0,0.05434782608695652,"Muscular Dystrophy, Duchenne"
0,0,13.0,0.13541666666666666,2.0,0.02083333333333333,4.0,0.04166666666666666,1.0,0.010416666666666666,2.0,0.02083333333333333,Eclampsia
0,0,5.0,0.1111111111111111,6.0,0.13333333333333333,1.0,0.022222222222222227,5.0,0.1111111111111111,2.0,0.04444444444444445,Motor neuron atrophy
0,0,19.0,0.38,0.0,0.0,2.0,0.04,1.0,0.02,1.0,0.02,leiomyosarcoma
0,0,17.0,0.1868131868131868,3.0,0.03296703296703297,2.0,0.02197802197802198,0.0,0.0,3.0,0.03296703296703297,Aplasia Cutis Congenita
0,0,19.0,0.16101694915254236,6.0,0.05084745762711865,4.0,0.03389830508474576,3.0,0.025423728813559324,6.0,0.05084745762711865,Medullary carcinoma of thyroid
0,0,16.0,0.18604651162790695,5.0,0.05813953488372092,2.0,0.02325581395348837,2.0,0.02325581395348837,1.0,0.011627906976744186,Refractory cancer
0,0,10.0,0.136986301369863,2.0,0.0273972602739726,4.0,0.0547945205479452,6.0,0.0821917808219178,7.0,0.0958904109589041,Charcot-Marie-Tooth Disease
0,0,17.0,0.1827956989247312,3.0,0.03225806451612903,6.0,0.06451612903225806,4.0,0.04301075268817205,5.0,0.053763440860215055,Inflammatory disorder
0,0,4.0,0.0396039603960396,5.0,0.049504950495049514,1.0,0.0099009900990099,6.0,0.0594059405940594,7.0,0.06930693069306931,Nonorganic psychosis
0,0,11.0,0.11224489795918367,3.0,0.030612244897959183,4.0,0.040816326530612235,6.0,0.061224489795918366,4.0,0.040816326530612235,"Kidney Failure, Acute"
0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.043478260869565216,6.0,0.08695652173913042,Hypothyroidism
0,0,5.0,0.09803921568627452,0.0,0.0,1.0,0.0196078431372549,0.0,0.0,2.0,0.0392156862745098,"Leukoencephalopathy, Progressive Multifocal"
0,0,9.0,0.1836734693877551,2.0,0.040816326530612235,0.0,0.0,3.0,0.061224489795918366,4.0,0.08163265306122447,Microphthalmos
0,0,20.0,0.24096385542168675,1.0,0.012048192771084338,2.0,0.024096385542168683,3.0,0.03614457831325301,2.0,0.024096385542168683,Melanocytic nevus
0,0,24.0,0.2033898305084746,6.0,0.05084745762711865,3.0,0.025423728813559324,4.0,0.03389830508474576,3.0,0.025423728813559324,"Lymphoma, T-Cell, Cutaneous"
0,0,20.0,0.2247191011235955,3.0,0.033707865168539325,4.0,0.0449438202247191,5.0,0.05617977528089888,7.0,0.07865168539325842,Lupus Nephritis
0,0,29.0,0.2478632478632479,7.0,0.059829059829059825,3.0,0.02564102564102564,5.0,0.042735042735042736,4.0,0.034188034188034185,Tumor Initiation
0,0,14.0,0.16091954022988506,6.0,0.06896551724137931,3.0,0.03448275862068965,4.0,0.045977011494252866,4.0,0.045977011494252866,Scleroderma
0,0,6.0,0.07058823529411765,5.0,0.05882352941176471,0.0,0.0,4.0,0.047058823529411764,1.0,0.011764705882352941,Carcinoma of larynx
0,0,2.0,0.040816326530612235,0.0,0.0,6.0,0.12244897959183673,6.0,0.12244897959183673,1.0,0.020408163265306117,Henoch-Schoenlein Purpura
0,0,6.0,0.08695652173913042,1.0,0.014492753623188406,0.0,0.0,1.0,0.014492753623188406,4.0,0.05797101449275361,Microcephaly
0,0,29.0,0.2230769230769231,4.0,0.030769230769230767,3.0,0.02307692307692308,7.0,0.05384615384615385,3.0,0.02307692307692308,"Aortic Aneurysm, Abdominal"
0,0,7.0,0.1346153846153846,2.0,0.038461538461538464,3.0,0.0576923076923077,2.0,0.038461538461538464,5.0,0.09615384615384616,"Leukemia, Myelomonocytic, Chronic"
0,0,6.0,0.0576923076923077,8.0,0.07692307692307693,1.0,0.009615384615384616,8.0,0.07692307692307693,8.0,0.07692307692307693,"Alzheimer Disease, Late Onset"
0,0,15.0,0.234375,0.0,0.0,1.0,0.015625,2.0,0.03125,0.0,0.0,Malignant neoplasm of brain
0,0,3.0,0.045454545454545456,0.0,0.0,3.0,0.045454545454545456,7.0,0.10606060606060606,4.0,0.060606060606060615,"Hypercholesterolemia, Familial"
0,0,13.0,0.15853658536585366,1.0,0.012195121951219513,2.0,0.024390243902439025,1.0,0.012195121951219513,2.0,0.024390243902439025,Well Differentiated Oligodendroglioma
0,0,20.0,0.19230769230769232,2.0,0.019230769230769232,0.0,0.0,1.0,0.009615384615384616,4.0,0.038461538461538464,synovial sarcoma
0,0,20.0,0.14925373134328354,4.0,0.02985074626865672,2.0,0.01492537313432836,5.0,0.037313432835820885,4.0,0.02985074626865672,Pituitary Neoplasms
0,0,1.0,0.018518518518518517,0.0,0.0,7.0,0.12962962962962962,5.0,0.0925925925925926,6.0,0.1111111111111111,Bilateral cataracts (disorder)
0,0,7.0,0.1,5.0,0.07142857142857142,3.0,0.042857142857142864,3.0,0.042857142857142864,4.0,0.057142857142857134,"Breast Cancer, Familial"
0,0,7.0,0.17073170731707318,0.0,0.0,4.0,0.0975609756097561,3.0,0.07317073170731707,1.0,0.024390243902439025,Intervertebral Disc Degeneration
0,0,22.0,0.24444444444444444,1.0,0.011111111111111113,2.0,0.022222222222222227,1.0,0.011111111111111113,3.0,0.03333333333333333,"Carcinoma, Papillary"
0,0,5.0,0.10869565217391304,0.0,0.0,6.0,0.13043478260869565,0.0,0.0,4.0,0.08695652173913042,Myelodysplasia
0,0,15.0,0.3,3.0,0.06,1.0,0.02,1.0,0.02,1.0,0.02,Synovitis
0,0,18.0,0.2307692307692308,1.0,0.01282051282051282,2.0,0.02564102564102564,3.0,0.038461538461538464,4.0,0.05128205128205128,Familial multiple trichoepitheliomata
0,0,7.0,0.11864406779661014,1.0,0.01694915254237288,1.0,0.01694915254237288,1.0,0.01694915254237288,2.0,0.03389830508474576,Lewy Body Disease
0,0,16.0,0.3809523809523809,0.0,0.0,0.0,0.0,1.0,0.023809523809523808,1.0,0.023809523809523808,Undifferentiated carcinoma
0,0,2.0,0.040816326530612235,1.0,0.020408163265306117,1.0,0.020408163265306117,0.0,0.0,1.0,0.020408163265306117,Testicular malignant germ cell tumor
0,0,2.0,0.054054054054054064,4.0,0.10810810810810813,3.0,0.08108108108108109,0.0,0.0,3.0,0.08108108108108109,Shy-Drager Syndrome
0,0,16.0,0.12403100775193797,2.0,0.015503875968992246,6.0,0.04651162790697674,2.0,0.015503875968992246,4.0,0.031007751937984492,Malignant neoplasm of skin
0,0,7.0,0.07142857142857142,6.0,0.061224489795918366,6.0,0.061224489795918366,4.0,0.040816326530612235,6.0,0.061224489795918366,Diabetic Retinopathy
0,0,9.0,0.17647058823529413,3.0,0.05882352941176471,0.0,0.0,1.0,0.0196078431372549,4.0,0.0784313725490196,Thyroid Gland Follicular Adenoma
0,0,19.0,0.2345679012345679,3.0,0.037037037037037035,3.0,0.037037037037037035,3.0,0.037037037037037035,4.0,0.04938271604938271,Classical Hodgkin's Lymphoma
0,0,7.0,0.10606060606060606,8.0,0.12121212121212123,2.0,0.030303030303030307,2.0,0.030303030303030307,3.0,0.045454545454545456,Chronic liver disease
0,0,7.0,0.1794871794871795,2.0,0.05128205128205128,1.0,0.02564102564102564,1.0,0.02564102564102564,0.0,0.0,Luminal B Breast Carcinoma
0,0,4.0,0.0392156862745098,1.0,0.00980392156862745,3.0,0.029411764705882356,2.0,0.0196078431372549,4.0,0.0392156862745098,Male infertility
0,0,14.0,0.175,2.0,0.025,1.0,0.0125,2.0,0.025,4.0,0.05,Cyst
0,0,13.0,0.12037037037037035,4.0,0.037037037037037035,6.0,0.05555555555555555,1.0,0.009259259259259259,2.0,0.018518518518518517,Gallbladder Carcinoma
0,0,20.0,0.18018018018018014,8.0,0.07207207207207207,5.0,0.045045045045045036,0.0,0.0,5.0,0.045045045045045036,Aortic Valve Insufficiency
0,0,19.0,0.3064516129032258,3.0,0.04838709677419355,1.0,0.016129032258064516,1.0,0.016129032258064516,2.0,0.03225806451612903,Malignant Squamous Cell Neoplasm
0,0,13.0,0.16666666666666666,3.0,0.038461538461538464,2.0,0.02564102564102564,3.0,0.038461538461538464,2.0,0.02564102564102564,Renal glomerular disease
0,0,6.0,0.047619047619047616,7.0,0.05555555555555555,5.0,0.03968253968253968,8.0,0.06349206349206349,8.0,0.06349206349206349,Attention deficit hyperactivity disorder
0,0,8.0,0.10256410256410256,2.0,0.02564102564102564,1.0,0.01282051282051282,4.0,0.05128205128205128,3.0,0.038461538461538464,VITILIGO-ASSOCIATED MULTIPLE AUTOIMMUNE DISEASE SUSCEPTIBILITY 1 (finding)
0,0,7.0,0.07608695652173914,2.0,0.021739130434782608,4.0,0.043478260869565216,0.0,0.0,4.0,0.043478260869565216,Disseminated Malignant Neoplasm
0,0,6.0,0.1176470588235294,4.0,0.0784313725490196,0.0,0.0,1.0,0.0196078431372549,2.0,0.0392156862745098,Follicular adenoma
0,0,13.0,0.2452830188679245,0.0,0.0,1.0,0.018867924528301886,2.0,0.03773584905660377,2.0,0.03773584905660377,Merkel cell carcinoma
0,0,14.0,0.1728395061728395,4.0,0.04938271604938271,0.0,0.0,2.0,0.02469135802469136,1.0,0.012345679012345678,Patent ductus arteriosus
0,0,23.0,0.2948717948717949,8.0,0.10256410256410256,5.0,0.0641025641025641,0.0,0.0,4.0,0.05128205128205128,Immune thrombocytopenic purpura
0,0,19.0,0.2183908045977012,2.0,0.02298850574712644,3.0,0.03448275862068965,0.0,0.0,2.0,0.02298850574712644,Squamous cell carcinoma of skin
0,0,9.0,0.14754098360655735,3.0,0.049180327868852465,1.0,0.016393442622950817,3.0,0.049180327868852465,1.0,0.016393442622950817,"Respiratory Distress Syndrome, Adult"
0,0,4.0,0.04301075268817205,2.0,0.021505376344086027,2.0,0.021505376344086027,4.0,0.04301075268817205,6.0,0.06451612903225806,Spinal Muscular Atrophy
0,0,9.0,0.140625,1.0,0.015625,2.0,0.03125,1.0,0.015625,1.0,0.015625,liposarcoma
0,0,17.0,0.1588785046728972,3.0,0.02803738317757009,3.0,0.02803738317757009,1.0,0.009345794392523364,2.0,0.018691588785046728,Pulmonary Emphysema
0,0,20.0,0.17699115044247787,2.0,0.017699115044247787,1.0,0.008849557522123894,4.0,0.035398230088495575,6.0,0.05309734513274336,Vaccinia
0,0,20.0,0.29411764705882354,2.0,0.029411764705882356,1.0,0.014705882352941175,2.0,0.029411764705882356,2.0,0.029411764705882356,Superficial ulcer
0,0,15.0,0.28846153846153844,2.0,0.038461538461538464,0.0,0.0,0.0,0.0,1.0,0.019230769230769232,Pilocytic Astrocytoma
0,0,5.0,0.07042253521126761,4.0,0.056338028169014086,1.0,0.014084507042253518,0.0,0.0,4.0,0.056338028169014086,Neural Tube Defects
0,0,21.0,0.19811320754716985,1.0,0.009433962264150943,2.0,0.018867924528301886,0.0,0.0,4.0,0.03773584905660377,Severe Combined Immunodeficiency
0,0,15.0,0.20833333333333331,4.0,0.05555555555555555,0.0,0.0,1.0,0.013888888888888888,1.0,0.013888888888888888,Anaplastic astrocytoma
0,0,7.0,0.14893617021276595,3.0,0.06382978723404255,2.0,0.0425531914893617,0.0,0.0,1.0,0.02127659574468085,Limb ischemia
0,0,2.0,0.023529411764705882,1.0,0.011764705882352941,3.0,0.035294117647058816,4.0,0.047058823529411764,6.0,0.07058823529411765,Muscular Dystrophy
0,0,16.0,0.1951219512195122,2.0,0.024390243902439025,3.0,0.03658536585365853,1.0,0.012195121951219513,1.0,0.012195121951219513,Progressive Neoplastic Disease
0,0,12.0,0.13793103448275862,2.0,0.02298850574712644,6.0,0.06896551724137931,2.0,0.02298850574712644,1.0,0.011494252873563218,Multiple malignancy
0,0,3.0,0.0625,2.0,0.04166666666666666,3.0,0.0625,4.0,0.08333333333333333,3.0,0.0625,Adult Acute Myeloblastic Leukemia
0,0,7.0,0.1076923076923077,5.0,0.07692307692307693,5.0,0.07692307692307693,5.0,0.07692307692307693,5.0,0.07692307692307693,Myotonic Dystrophy
0,0,4.0,0.08695652173913042,5.0,0.10869565217391304,0.0,0.0,3.0,0.06521739130434782,5.0,0.10869565217391304,Pick Disease of the Brain
0,0,6.0,0.17647058823529413,1.0,0.029411764705882356,0.0,0.0,3.0,0.08823529411764706,0.0,0.0,Neurofibromatoses
0,0,21.0,0.14093959731543626,10.0,0.06711409395973154,9.0,0.060402684563758385,6.0,0.040268456375838924,4.0,0.026845637583892617,Epithelioma
0,0,8.0,0.13793103448275862,4.0,0.06896551724137931,0.0,0.0,2.0,0.03448275862068965,1.0,0.017241379310344827,"Lung Diseases, Interstitial"
0,0,1.0,0.020408163265306117,2.0,0.040816326530612235,0.0,0.0,0.0,0.0,2.0,0.040816326530612235,Fatigue
0,0,7.0,0.05303030303030303,3.0,0.022727272727272728,5.0,0.03787878787878788,2.0,0.015151515151515154,4.0,0.030303030303030307,Heart Diseases
0,0,17.0,0.1349206349206349,6.0,0.047619047619047616,7.0,0.05555555555555555,2.0,0.015873015873015872,9.0,0.07142857142857142,Myeloproliferative disease
